院校名称,省份,专业组名称,投档线,最低投档排名,,,,,,,,,,,,,,,
辽宁科技学院,辽宁,第501组,485,105078,,,,,,,,,,,,,,,
吉林工商学院,吉林,第502组,485,105573,,,,,,,,,,,,,,,
吉林工商学院,吉林,第501组,480,111260,,,,,,,,,,,,,,,
河北环境工程学院,河北,第501组,485,105684,,,,,,,,,,,,,,,
河北环境工程学院,河北,第502组,482,109246,,,,,,,,,,,,,,,
绥化学院,黑龙江,第502组,485,105792,,,,,,,,,,,,,,,
绥化学院,黑龙江,第503组,481,109729,,,,,,,,,,,,,,,
绥化学院,黑龙江,第501组,479,112675,,,,,,,,,,,,,,,
"河北石油职业技术大
学",河北,第501组,484,106020,,,,,,,,,,,,,,,
运城学院,山西,第501组,484,106192,,,,,,,,,,,,,,,
运城学院,山西,第502组,483,107892,,,,,,,,,,,,,,,
伊犁师范大学,新疆,第501组,484,106298,,,,,,,,,,,,,,,
伊犁师范大学,新疆,第502组,480,111845,,,,,,,,,,,,,,,
伊犁师范大学,新疆,第503组,479,112383,,,,,,,,,,,,,,,
太原学院,山西,第502组,484,106409,,,,,,,,,,,,,,,
太原学院,山西,第501组,484,107042,,,,,,,,,,,,,,,
牡丹江师范学院,黑龙江,第502组,484,106474,,,,,,,,,,,,,,,
牡丹江师范学院,黑龙江,第503组,481,109942,,,,,,,,,,,,,,,
牡丹江师范学院,黑龙江,第501组,481,110482,,,,,,,,,,,,,,,
四川电影电视学院,四川,第502组,484,106536,,,,,,,,,,,,,,,
四川电影电视学院,四川,第501组,461,135066,,,,,,,,,,,,,,,
贺州学院,广西,第502组,484,106985,,,,,,,,,,,,,,,
贺州学院,广西,第501组,483,107975,,,,,,,,,,,,,,,
景德镇学院,江西,第503组,483,107108,,,,,,,,,,,,,,,
景德镇学院,江西,第504组,483,108255,,,,,,,,,,,,,,,
景德镇学院,江西,第501组,481,109919,,,,,,,,,,,,,,,
景德镇学院,江西,第502组,481,110002,,,,,,,,,,,,,,,
"湖北医药学院药护学
院",湖北,第501组,483,107229,,,,,,,,,,,,,,,
萍乡学院,江西,第503组,483,107343,,,,,,,,,,,,,,,
萍乡学院,江西,第501组,481,110192,,,,,,,,,,,,,,,
"衡阳师范学院南岳学
院",湖南,第501组,483,107397,,,,,,,,,,,,,,,
辽东学院,辽宁,第502组,483,107411,,,,,,,,,,,,,,,
辽东学院,辽宁,第501组,480,111754,,,,,,,,,,,,,,,
辽东学院,辽宁,第503组,480,111868,,,,,,,,,,,,,,,
中原科技学院,河南,第501组,483,107429,,,,,,,,,,,,,,,
邯郸学院,河北,第501组,483,107455,,,,,,,,,,,,,,,
厦门大学嘉庚学院,福建,第503组,483,107485,,,,,,,,,,,,,,,
厦门大学嘉庚学院,福建,第501组,480,110925,,,,,,,,,,,,,,,
厦门大学嘉庚学院,福建,第502组,479,112538,,,,,,,,,,,,,,,
红河学院,云南,第502组,483,107493,,,,,,,,,,,,,,,
红河学院,云南,第501组,479,112239,,,,,,,,,,,,,,,
四川大学锦江学院,四川,第502组,483,107622,,,,,,,,,,,,,,,
四川大学锦江学院,四川,第501组,481,110524,,,,,,,,,,,,,,,
广西民族师范学院,广西,第501组,483,107648,,,,,,,,,,,,,,,
陕西学前师范学院,陕西,第502组,483,107781,,,,,,,,,,,,,,,
陕西学前师范学院,陕西,第501组,482,108831,,,,,,,,,,,,,,,
安康学院,陕西,第501组,483,107831,,,,,,,,,,,,,,,
安康学院,陕西,第502组,483,107881,,,,,,,,,,,,,,,
安康学院,陕西,第503组,480,111114,,,,,,,,,,,,,,,
江西职业技术大学,江西,第501组,483,107898,,,,,,,,,,,,,,,
新疆农业大学,新疆,第504组,483,108023,,,,,,,,,,,,,,,
新疆农业大学,新疆,第501组,481,109923,,,,,,,,,,,,,,,
新疆农业大学,新疆,第505组,481,110424,,,,,,,,,,,,,,,
新疆农业大学,新疆,第503组,478,113926,,,,,,,,,,,,,,,
新疆农业大学,新疆,第502组,476,116576,,,,,,,,,,,,,,,
鞍山师范学院,辽宁,第503组,483,108038,,,,,,,,,,,,,,,
鞍山师范学院,辽宁,第501组,480,111256,,,,,,,,,,,,,,,
鞍山师范学院,辽宁,第502组,480,111437,,,,,,,,,,,,,,,
"内蒙古科技大学包头
医学院",内蒙古,第502组,483,108092,,,,,,,,,,,,,,,
"内蒙古科技大学包头
师范学院",内蒙古,第501组,482,108336,,,,,,,,,,,,,,,
"内蒙古科技大学包头
师范学院",内蒙古,第503组,480,111332,,,,,,,,,,,,,,,
"内蒙古科技大学包头
师范学院",内蒙古,第502组,479,112096,,,,,,,,,,,,,,,
昌吉学院,新疆,第502组,482,108377,,,,,,,,,,,,,,,
昌吉学院,新疆,第501组,481,110569,,,,,,,,,,,,,,,
东南大学成贤学院,江苏,第502组,482,108392,,,,,,,,,,,,,,,
东南大学成贤学院,江苏,第501组,482,108749,,,,,,,,,,,,,,,
"湖南文理学院芙蓉学
院",湖南,第501组,482,108445,,,,,,,,,,,,,,,
塔里木大学,新疆,第504组,482,108574,,,,,,,,,,,,,,,
塔里木大学,新疆,第502组,478,113519,,,,,,,,,,,,,,,
塔里木大学,新疆,第501组(经管类),478,113889,,,,,,,,,,,,,,,
塔里木大学,新疆,第503组,478,114277,,,,,,,,,,,,,,,
山西能源学院,山西,第501组,482,108587,,,,,,,,,,,,,,,
曲靖师范学院,云南,第501组,482,108640,,,,,,,,,,,,,,,
郑州财经学院,河南,第502组,482,108659,,,,,,,,,,,,,,,
郑州财经学院,河南,第501组,479,113126,,,,,,,,,,,,,,,
黑龙江工业学院,黑龙江,第502组,482,108662,,,,,,,,,,,,,,,
黑龙江工业学院,黑龙江,第501组,478,113702,,,,,,,,,,,,,,,
"山西工程科技职业大
学",山西,第501组,482,108707,,,,,,,,,,,,,,,
"湖南科技大学潇湘学
院",湖南,第501组,482,108841,,,,,,,,,,,,,,,
河西学院,甘肃,第502组,482,108861,,,,,,,,,,,,,,,
河西学院,甘肃,第503组,482,109298,,,,,,,,,,,,,,,
河西学院,甘肃,第501组,478,114437,,,,,,,,,,,,,,,
赤峰学院,内蒙古,第501组,482,109045,,,,,,,,,,,,,,,
兴义民族师范学院,贵州,第501组,482,109098,,,,,,,,,,,,,,,
"石家庄铁道大学四方
学院",河北,第503组,482,109258,,,,,,,,,,,,,,,
"石家庄铁道大学四方
学院",河北,第502组,477,115582,,,,,,,,,,,,,,,
"石家庄铁道大学四方
学院",河北,第501组,476,116241,,,,,,,,,,,,,,,
吉林农业科技学院,吉林,第503组,482,109483,,,,,,,,,,,,,,,
吉林农业科技学院,吉林,第501组,479,112240,,,,,,,,,,,,,,,
新疆政法学院,新疆,第502组,481,109586,,,,,,,,,,,,,,,
新疆政法学院,新疆,第503组,480,111570,,,,,,,,,,,,,,,
湖北恩施学院,湖北,第501组,481,109655,,,,,,,,,,,,,,,
"长春汽车职业技术大
学",吉林,第501组,481,109660,,,,,,,,,,,,,,,
"吉林工程技术师范学
院",吉林,第501组,481,109743,,,,,,,,,,,,,,,
"吉林工程技术师范学
院",吉林,第502组,481,110588,,,,,,,,,,,,,,,
广州软件学院,广东,第501组,481,109767,,,,,,,,,,,,,,,
"西南财经大学天府学
院",四川,第501组,481,109843,,,,,,,,,,,,,,,
"西南财经大学天府学
院",四川,"第502组(金融专业
组 )",473,120203,,,,,,,,,,,,,,,
铜陵学院,安徽,第501组,481,110012,,,,,,,,,,,,,,,
铜陵学院,安徽,第502组,481,110043,,,,,,,,,,,,,,,
湖北大学知行学院,湖北,第504组,481,110039,,,,,,,,,,,,,,,
湖北大学知行学院,湖北,第503组,476,116202,,,,,,,,,,,,,,,
湖北大学知行学院,湖北,第501组,475,117633,,,,,,,,,,,,,,,
湖北大学知行学院,湖北,第502组,463,133012,,,,,,,,,,,,,,,
南京传媒学院,江苏,第501组,481,110073,,,,,,,,,,,,,,,
南京传媒学院,江苏,第502组,471,122500,,,,,,,,,,,,,,,
"南京邮电大学通达学
院",江苏,第502组,481,110085,,,,,,,,,,,,,,,
"南京邮电大学通达学
院",江苏,第501组,474,119295,,,,,,,,,,,,,,,
昭通学院,云南,第502组,481,110125,,,,,,,,,,,,,,,
昭通学院,云南,第501组,480,111028,,,,,,,,,,,,,,,
大庆师范学院,黑龙江,第502组,481,110137,,,,,,,,,,,,,,,
大庆师范学院,黑龙江,第501组,478,113609,,,,,,,,,,,,,,,
武汉晴川学院,湖北,第502组,481,110401,,,,,,,,,,,,,,,
武汉晴川学院,湖北,第501组,464,131218,,,,,,,,,,,,,,,
白城师范学院,吉林,第503组,481,110404,,,,,,,,,,,,,,,
白城师范学院,吉林,第501组,479,112564,,,,,,,,,,,,,,,
"鄂尔多斯应用技术学
院",内蒙古,第503组,481,110509,,,,,,,,,,,,,,,
"鄂尔多斯应用技术学
院",内蒙古,第504组,479,112599,,,,,,,,,,,,,,,
"鄂尔多斯应用技术学
院",内蒙古,第501组,478,114390,,,,,,,,,,,,,,,
新疆工程学院,新疆,第502组,481,110531,,,,,,,,,,,,,,,
新疆工程学院,新疆,第501组,477,114568,,,,,,,,,,,,,,,
呼伦贝尔学院,内蒙古,第502组,481,110570,,,,,,,,,,,,,,,
呼伦贝尔学院,内蒙古,第501组,478,114212,,,,,,,,,,,,,,,
广州商学院,广东,第502组,480,110781,,,,,,,,,,,,,,,
广州商学院,广东,第501组,474,118707,,,,,,,,,,,,,,,
新疆理工学院,新疆,第502组,480,110796,,,,,,,,,,,,,,,
新疆理工学院,新疆,第501组,478,114075,,,,,,,,,,,,,,,
黑河学院,黑龙江,第502组,480,110953,,,,,,,,,,,,,,,
黑河学院,黑龙江,第501组,478,113974,,,,,,,,,,,,,,,
"南京工业大学浦江学
院",江苏,第502组,480,111018,,,,,,,,,,,,,,,
"南京工业大学浦江学
院",江苏,第501组,476,116922,,,,,,,,,,,,,,,
"南京工业大学浦江学
院",江苏,第503组,469,125468,,,,,,,,,,,,,,,
"锦州医科大学医疗学
院",辽宁,第501组,480,111128,,,,,,,,,,,,,,,
重庆人文科技学院,重庆,第501组,480,111136,,,,,,,,,,,,,,,
南华大学船山学院,湖南,第502组,480,111181,,,,,,,,,,,,,,,
南华大学船山学院,湖南,第501组,476,115891,,,,,,,,,,,,,,,
"湖北工程学院新技术
学院",湖北,第501组,480,111352,,,,,,,,,,,,,,,
"湖北工程学院新技术
学院",湖北,第502组,478,113431,,,,,,,,,,,,,,,
"上海师范大学天华学
院",上海,第502组,480,111355,,,,,,,,,,,,,,,
"上海师范大学天华学
院",上海,第501组,473,120094,,,,,,,,,,,,,,,
"湖南工业大学科技学
院",湖南,第501组,480,111432,,,,,,,,,,,,,,,
河套学院,内蒙古,第502组,480,111553,,,,,,,,,,,,,,,
河套学院,内蒙古,第501组,476,116161,,,,,,,,,,,,,,,
"湖南农业大学东方科
技学院",湖南,第501组,480,111606,,,,,,,,,,,,,,,
"苏州大学应用技术学
院",江苏,第502组,480,111655,,,,,,,,,,,,,,,
"苏州大学应用技术学
院",江苏,第501组,468,126268,,,,,,,,,,,,,,,
"北京中医药大学东方
学院",河北,第502组,479,112028,,,,,,,,,,,,,,,
"北京中医药大学东方
学院",河北,第503组,478,113648,,,,,,,,,,,,,,,
"北京中医药大学东方
学院",河北,第501组,474,118428,,,,,,,,,,,,,,,
"福建师范大学协和学
院",福建,第504组,479,112052,,,,,,,,,,,,,,,
"福建师范大学协和学
院",福建,第501组(综合类),470,123702,,,,,,,,,,,,,,,
"福建师范大学协和学
院",福建,第503组(外语类),466,129449,,,,,,,,,,,,,,,
"福建师范大学协和学
院",福建,第502组,465,129970,,,,,,,,,,,,,,,
广州城市理工学院,广东,第502组,479,112091,,,,,,,,,,,,,,,
广州城市理工学院,广东,第501组,468,125854,,,,,,,,,,,,,,,
西藏农牧学院,西藏,第501组,479,112132,,,,,,,,,,,,,,,
"河北经贸大学经济管
理学院",河北,第501组,479,112278,,,,,,,,,,,,,,,
"广西中医药大学赛恩
斯新医药学院",广西,第502组,479,112335,,,,,,,,,,,,,,,
"广西中医药大学赛恩
斯新医药学院",广西,第501组,467,127704,,,,,,,,,,,,,,,
"河北工程大学科信学
院",河北,第502组,479,112355,,,,,,,,,,,,,,,
"河北工程大学科信学
院",河北,第501组,475,117780,,,,,,,,,,,,,,,
"湖南理工学院南湖学
院",湖南,第501组,479,112417,,,,,,,,,,,,,,,
郑州商学院,河南,第503组,479,112494,,,,,,,,,,,,,,,
郑州商学院,河南,第501组,473,120594,,,,,,,,,,,,,,,
"成都理工大学工程技
术学院",四川,第501组,479,112727,,,,,,,,,,,,,,,
"重庆工商大学派斯学
院",重庆,第502组,479,112880,,,,,,,,,,,,,,,
"重庆工商大学派斯学
院",重庆,第501组,473,119659,,,,,,,,,,,,,,,
郑州工商学院,河南,第501组,479,112898,,,,,,,,,,,,,,,
马鞍山学院,安徽,第501组,479,113077,,,,,,,,,,,,,,,
新疆和田学院,新疆,第502组,478,113205,,,,,,,,,,,,,,,
新疆和田学院,新疆,第501组,477,115201,,,,,,,,,,,,,,,
成都外国语学院,四川,第501组,478,113210,,,,,,,,,,,,,,,
聊城大学东昌学院,山东,第502组,478,113219,,,,,,,,,,,,,,,
聊城大学东昌学院,山东,第501组,472,120972,,,,,,,,,,,,,,,
"江西财经大学现代经
济管理学院",江西,第502组,478,113296,,,,,,,,,,,,,,,
"江西财经大学现代经
济管理学院",江西,第501组,475,117847,,,,,,,,,,,,,,,
"江西财经大学现代经
济管理学院",江西,第503组,470,124008,,,,,,,,,,,,,,,
"江西财经大学现代经
济管理学院",江西,第504组,467,127743,,,,,,,,,,,,,,,
武昌首义学院,湖北,第502组,478,113320,,,,,,,,,,,,,,,
武昌首义学院,湖北,第501组,473,119941,,,,,,,,,,,,,,,
成都锦城学院,四川,第502组,478,113604,,,,,,,,,,,,,,,
成都锦城学院,四川,第501组,476,116747,,,,,,,,,,,,,,,
齐鲁医药学院,山东,第501组,478,113622,,,,,,,,,,,,,,,
齐鲁医药学院,山东,第502组,476,116686,,,,,,,,,,,,,,,
"西南交通大学希望学
院",四川,第501组,478,113661,,,,,,,,,,,,,,,
"浙江工商大学杭州商
学院",浙江,第50K组,478,113720,,,,,,,,,,,,,,,
"浙江工商大学杭州商
学院",浙江,第502组,472,121255,,,,,,,,,,,,,,,
"浙江工商大学杭州商
学院",浙江,第501组,468,126782,,,,,,,,,,,,,,,
新疆科技学院,新疆,第504组,478,114009,,,,,,,,,,,,,,,
新疆科技学院,新疆,第502组,478,114060,,,,,,,,,,,,,,,
新疆科技学院,新疆,第501组,477,114936,,,,,,,,,,,,,,,
新疆科技学院,新疆,第503组,477,115315,,,,,,,,,,,,,,,
长江大学文理学院,湖北,第503组,478,114054,,,,,,,,,,,,,,,
长江大学文理学院,湖北,第502组,475,117184,,,,,,,,,,,,,,,
长江大学文理学院,湖北,第501组,465,129854,,,,,,,,,,,,,,,
广州华立学院,广东,第504组,478,114167,,,,,,,,,,,,,,,
广州华立学院,广东,第503组,477,115712,,,,,,,,,,,,,,,
广州华立学院,广东,第501组,465,129668,,,,,,,,,,,,,,,
广州华立学院,广东,第502组,450,147944,,,,,,,,,,,,,,,
山西晋中理工学院,山西,第501组,478,114182,,,,,,,,,,,,,,,
集宁师范学院,内蒙古,第501组,478,114238,,,,,,,,,,,,,,,
集宁师范学院,内蒙古,第502组,477,114925,,,,,,,,,,,,,,,
普洱学院,云南,第501组,478,114275,,,,,,,,,,,,,,,
"赣南师范大学科技学
院",江西,第501组,478,114336,,,,,,,,,,,,,,,
"赣南师范大学科技学
院",江西,第502组,476,116195,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第50A组,477,114588,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第508组,471,122417,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第502组,464,131706,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第507组,463,132450,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第503组,462,133548,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第504组,462,134118,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第501组,461,134461,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第50B组,457,139287,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第509组,457,139900,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第505组,456,140332,,,,,,,,,,,,,,,
"新疆天山职业技术大
学",新疆,第506组,448,150379,,,,,,,,,,,,,,,
"中南林业科技大学涉
外学院",湖南,第502组,477,114739,,,,,,,,,,,,,,,
"中南林业科技大学涉
外学院",湖南,第501组,474,119385,,,,,,,,,,,,,,,
仰恩大学,福建,第502组,477,114818,,,,,,,,,,,,,,,
仰恩大学,福建,第501组,462,133268,,,,,,,,,,,,,,,
武汉文理学院,湖北,第502组,477,114978,,,,,,,,,,,,,,,
武汉文理学院,湖北,第503组,477,115297,,,,,,,,,,,,,,,
武汉文理学院,湖北,第501组,471,122725,,,,,,,,,,,,,,,
"湖南工程学院应用技
术学院",湖南,第502组,477,115238,,,,,,,,,,,,,,,
"湖南工程学院应用技
术学院",湖南,第501组,475,118197,,,,,,,,,,,,,,,
蚌埠工商学院,安徽,第501组,477,115288,,,,,,,,,,,,,,,
三峡大学科技学院,湖北,第502组,477,115310,,,,,,,,,,,,,,,
三峡大学科技学院,湖北,第501组,470,123335,,,,,,,,,,,,,,,
武汉生物工程学院,湖北,第501组,477,115460,,,,,,,,,,,,,,,
"武汉体育学院体育科
技学院",湖北,第501组,477,115593,,,,,,,,,,,,,,,
西安培华学院,陕西,第505组,477,115676,,,,,,,,,,,,,,,
西安培华学院,陕西,第501组,466,128367,,,,,,,,,,,,,,,
西安培华学院,陕西,第504组,465,130009,,,,,,,,,,,,,,,
西安培华学院,陕西,第503组,454,142427,,,,,,,,,,,,,,,
沧州交通学院,河北,第502组,476,116093,,,,,,,,,,,,,,,
沧州交通学院,河北,第501组,462,133660,,,,,,,,,,,,,,,
武汉学院,湖北,第501组,476,116277,,,,,,,,,,,,,,,
上海视觉艺术学院,上海,第502组,476,116355,,,,,,,,,,,,,,,
上海视觉艺术学院,上海,第501组,451,146828,,,,,,,,,,,,,,,
"江苏科技大学苏州理
工学院",江苏,第502组,476,116761,,,,,,,,,,,,,,,
"江苏科技大学苏州理
工学院",江苏,第501组,472,121029,,,,,,,,,,,,,,,
"昆明理工大学津桥学
院",云南,第502组,476,116767,,,,,,,,,,,,,,,
"昆明理工大学津桥学
院",云南,第504组,464,130739,,,,,,,,,,,,,,,
"昆明理工大学津桥学
院",云南,第503组,464,130790,,,,,,,,,,,,,,,
"昆明理工大学津桥学
院",云南,第501组,455,142005,,,,,,,,,,,,,,,
重庆对外经贸学院,重庆,第503组,476,116969,,,,,,,,,,,,,,,
重庆对外经贸学院,重庆,第501组,473,120378,,,,,,,,,,,,,,,
重庆对外经贸学院,重庆,第502组,471,122806,,,,,,,,,,,,,,,
"江苏师范大学科文学
院",江苏,第505组,476,117005,,,,,,,,,,,,,,,
"江苏师范大学科文学
院",江苏,第504组,475,118249,,,,,,,,,,,,,,,
"江苏师范大学科文学
院",江苏,第502组,471,122564,,,,,,,,,,,,,,,
"江苏师范大学科文学
院",江苏,第501组,469,125777,,,,,,,,,,,,,,,
"江苏师范大学科文学
院",江苏,第503组,452,145666,,,,,,,,,,,,,,,
"河北地质大学华信学
院",河北,第502组,475,117027,,,,,,,,,,,,,,,
"河北地质大学华信学
院",河北,第503组,465,130665,,,,,,,,,,,,,,,
"河北地质大学华信学
院",河北,第501组,463,132318,,,,,,,,,,,,,,,
"郑州工业应用技术学
院",河南,第501组,475,117041,,,,,,,,,,,,,,,
"浙江师范大学行知学
院",浙江,第501组,475,117443,,,,,,,,,,,,,,,
"浙江师范大学行知学
院",浙江,第502组,471,122601,,,,,,,,,,,,,,,
"浙江师范大学行知学
院",浙江,第503组,471,123129,,,,,,,,,,,,,,,
宁波财经学院,浙江,第502组,475,117656,,,,,,,,,,,,,,,
宁波财经学院,浙江,第501组,467,128087,,,,,,,,,,,,,,,
"浙江工业大学之江学
院",浙江,第501组,475,117660,,,,,,,,,,,,,,,
"浙江工业大学之江学
院",浙江,第502组,473,120115,,,,,,,,,,,,,,,
"湖北工业大学工程技
术学院",湖北,第501组,475,117807,,,,,,,,,,,,,,,
四川工商学院,四川,第501组,475,117982,,,,,,,,,,,,,,,
湘潭理工学院,湖南,第501组,475,118042,,,,,,,,,,,,,,,
广州南方学院,广东,第503组,475,118198,,,,,,,,,,,,,,,
广州南方学院,广东,第502组,473,120311,,,,,,,,,,,,,,,
广州南方学院,广东,第501组,462,133879,,,,,,,,,,,,,,,
江苏大学京江学院,江苏,第501组,475,118231,,,,,,,,,,,,,,,
"南昌大学科学技术学
院",江西,第503组,474,118580,,,,,,,,,,,,,,,
"南昌大学科学技术学
院",江西,第501组,472,120950,,,,,,,,,,,,,,,
"南昌大学科学技术学
院",江西,第502组,467,127128,,,,,,,,,,,,,,,
郑州西亚斯学院,河南,第501组,474,118726,,,,,,,,,,,,,,,
"湖北文理学院理工学
院",湖北,第502组,474,119018,,,,,,,,,,,,,,,
"湖北文理学院理工学
院",湖北,第501组,460,135550,,,,,,,,,,,,,,,
重庆外语外事学院,重庆,第502组,474,119076,,,,,,,,,,,,,,,
重庆外语外事学院,重庆,第501组,464,131274,,,,,,,,,,,,,,,
南通大学杏林学院,江苏,第503组,474,119375,,,,,,,,,,,,,,,
南通大学杏林学院,江苏,第501组,470,123439,,,,,,,,,,,,,,,
南通大学杏林学院,江苏,第502组,465,129745,,,,,,,,,,,,,,,
上海建桥学院,上海,第501组,474,119402,,,,,,,,,,,,,,,
上海建桥学院,上海,第503组,468,125933,,,,,,,,,,,,,,,
文华学院,湖北,第501组,473,119677,,,,,,,,,,,,,,,
"辽宁中医药大学杏林
学院",辽宁,第501组,473,119801,,,,,,,,,,,,,,,
武汉工商学院,湖北,第502组,473,119835,,,,,,,,,,,,,,,
武汉工商学院,湖北,第501组,464,131141,,,,,,,,,,,,,,,
宁夏大学新华学院,宁夏,第501组,473,119957,,,,,,,,,,,,,,,
宁夏大学新华学院,宁夏,第502组,464,131703,,,,,,,,,,,,,,,
信阳学院,河南,第501组,473,120173,,,,,,,,,,,,,,,
黄河科技学院,河南,第502组,473,120185,,,,,,,,,,,,,,,
黄河科技学院,河南,第501组,468,125962,,,,,,,,,,,,,,,
武昌理工学院,湖北,第501组,473,120506,,,,,,,,,,,,,,,
武昌理工学院,湖北,第503组,471,122469,,,,,,,,,,,,,,,
武昌理工学院,湖北,第502组,471,122994,,,,,,,,,,,,,,,
重庆移通学院,重庆,第501组,473,120558,,,,,,,,,,,,,,,
重庆移通学院,重庆,第503组,472,121936,,,,,,,,,,,,,,,
重庆移通学院,重庆,第502组,464,131334,,,,,,,,,,,,,,,
"重庆机电职业技术大
学",重庆,第501组,473,120703,,,,,,,,,,,,,,,
四川工业科技学院,四川,第501组,472,120792,,,,,,,,,,,,,,,
"湖北师范大学文理学
院",湖北,第502组,472,120825,,,,,,,,,,,,,,,
"湖北师范大学文理学
院",湖北,第501组,467,128219,,,,,,,,,,,,,,,
"南昌航空大学科技学
院",江西,第501组,472,121198,,,,,,,,,,,,,,,
"南昌航空大学科技学
院",江西,第502组,468,126183,,,,,,,,,,,,,,,
"武汉工程大学邮电与
信息工程学院",湖北,第502组,472,121421,,,,,,,,,,,,,,,
"武汉工程大学邮电与
信息工程学院",湖北,第501组,465,129891,,,,,,,,,,,,,,,
福州大学至诚学院,福建,第502组,472,121754,,,,,,,,,,,,,,,
福州大学至诚学院,福建,第501组,470,124203,,,,,,,,,,,,,,,
"江西师范大学科学技
术学院",江西,第503组,472,121889,,,,,,,,,,,,,,,
"江西师范大学科学技
术学院",江西,第502组,472,121950,,,,,,,,,,,,,,,
"江西师范大学科学技
术学院",江西,第501组,466,128623,,,,,,,,,,,,,,,
"南京师范大学中北学
院",江苏,第501组,472,121898,,,,,,,,,,,,,,,
"南京师范大学中北学
院",江苏,第502组,469,124952,,,,,,,,,,,,,,,
贵阳信息科技学院,贵州,第502组,471,122111,,,,,,,,,,,,,,,
贵阳信息科技学院,贵州,第506组,468,126210,,,,,,,,,,,,,,,
贵阳信息科技学院,贵州,第501组,467,127223,,,,,,,,,,,,,,,
贵阳信息科技学院,贵州,第504组,467,127756,,,,,,,,,,,,,,,
贵阳信息科技学院,贵州,第503组,465,130657,,,,,,,,,,,,,,,
贵阳信息科技学院,贵州,第505组,464,131606,,,,,,,,,,,,,,,
"天津理工大学中环信
息学院",天津,第501组,471,122127,,,,,,,,,,,,,,,
"天津理工大学中环信
息学院",天津,第502组,471,122356,,,,,,,,,,,,,,,
"宁波大学科学技术学
院",浙江,第501组,471,122138,,,,,,,,,,,,,,,
"宁波大学科学技术学
院",浙江,第503组,471,122440,,,,,,,,,,,,,,,
"宁波大学科学技术学
院",浙江,第502组,471,123147,,,,,,,,,,,,,,,
"浙江财经大学东方学
院",浙江,第502组,471,122211,,,,,,,,,,,,,,,
"浙江财经大学东方学
院",浙江,第501组,468,126285,,,,,,,,,,,,,,,
"浙江财经大学东方学
院",浙江,第503组,466,128541,,,,,,,,,,,,,,,
江西科技学院,江西,第501组,471,122271,,,,,,,,,,,,,,,
江西科技学院,江西,第503组,463,132001,,,,,,,,,,,,,,,
江西科技学院,江西,第502组,451,146334,,,,,,,,,,,,,,,
江西科技学院,江西,第504组,450,147843,,,,,,,,,,,,,,,
扬州大学广陵学院,江苏,第502组,471,122287,,,,,,,,,,,,,,,
扬州大学广陵学院,江苏,第501组,469,125371,,,,,,,,,,,,,,,
"天津财经大学珠江学
院",天津,第503组,471,122451,,,,,,,,,,,,,,,
"天津财经大学珠江学
院",天津,第501组,467,127885,,,,,,,,,,,,,,,
"天津财经大学珠江学
院",天津,第502组,465,129988,,,,,,,,,,,,,,,
荆州学院,湖北,第502组,471,122608,,,,,,,,,,,,,,,
荆州学院,湖北,第501组,461,134990,,,,,,,,,,,,,,,
三江学院,江苏,第502组,471,122736,,,,,,,,,,,,,,,
三江学院,江苏,第501组,465,130370,,,,,,,,,,,,,,,
商丘工学院,河南,第502组,471,122924,,,,,,,,,,,,,,,
商丘工学院,河南,第501组,468,126647,,,,,,,,,,,,,,,
南昌大学共青学院,江西,第501组,471,122947,,,,,,,,,,,,,,,
南昌大学共青学院,江西,第502组,470,123720,,,,,,,,,,,,,,,
"中国计量大学现代科
技学院",浙江,第502组,471,123103,,,,,,,,,,,,,,,
"中国计量大学现代科
技学院",浙江,第501组,464,131761,,,,,,,,,,,,,,,
"福建农林大学金山学
院",福建,第502组,471,123118,,,,,,,,,,,,,,,
"福建农林大学金山学
院",福建,第501组,465,129991,,,,,,,,,,,,,,,
"南昌应用技术师范学
院",江西,第503组,471,123213,,,,,,,,,,,,,,,
"南昌应用技术师范学
院",江西,第501组,466,128578,,,,,,,,,,,,,,,
"南昌应用技术师范学
院",江西,第502组,465,130405,,,,,,,,,,,,,,,
贵州黔南科技学院,贵州,第501组,470,123555,,,,,,,,,,,,,,,
"苏州科技大学天平学
院",江苏,第501组,470,123609,,,,,,,,,,,,,,,
"浙江农林大学暨阳学
院",浙江,第505组,470,123653,,,,,,,,,,,,,,,
"浙江农林大学暨阳学
院",浙江,第504组,469,125601,,,,,,,,,,,,,,,
"浙江农林大学暨阳学
院",浙江,第502组,468,126386,,,,,,,,,,,,,,,
"浙江农林大学暨阳学
院",浙江,第501组,468,126519,,,,,,,,,,,,,,,
"浙江农林大学暨阳学
院",浙江,第503组,467,128216,,,,,,,,,,,,,,,
武汉城市学院,湖北,第503组,470,123717,,,,,,,,,,,,,,,
武汉城市学院,湖北,第501组,465,129598,,,,,,,,,,,,,,,
