院校名称,省份,专业组名称,投档线,最低投档排名,,,,,,,,,,,,,,,
龙岩学院,福建,第101组,520,21240,,,,,,,,,,,,,,,
上饶师范学院,江西,第104组,520,21251,,,,,,,,,,,,,,,
渭南师范学院,陕西,第103组,520,21275,,,,,,,,,,,,,,,
山东艺术学院,山东,第101组,520,21331,,,,,,,,,,,,,,,
河南科技学院,河南,第101组,520,21349,,,,,,,,,,,,,,,
合肥大学,安徽,第102组,520,21416,,,,,,,,,,,,,,,
太原师范学院,山西,第102组,520,21502,,,,,,,,,,,,,,,
西安文理学院,陕西,第102组,520,21581,,,,,,,,,,,,,,,
中国民用航空飞行学院,四川,第101组,519,21616,,,,,,,,,,,,,,,
长春工业大学,吉林,第101组,519,21634,,,,,,,,,,,,,,,
宜春学院,江西,第103组,519,21663,,,,,,,,,,,,,,,
韩山师范学院,广东,第102组,519,21722,,,,,,,,,,,,,,,
四川旅游学院,四川,第103组,519,21787,,,,,,,,,,,,,,,
广西科技师范学院,广西,第102组,519,21887,,,,,,,,,,,,,,,
辽宁师范大学,辽宁,第102组,519,21929,,,,,,,,,,,,,,,
保定学院,河北,第101组,519,21945,,,,,,,,,,,,,,,
成都工业学院,四川,第101组,519,21997,,,,,,,,,,,,,,,
山西医科大学,山西,第103组,519,22018,,,,,,,,,,,,,,,
洛阳师范学院,河南,第102组,518,22073,,,,,,,,,,,,,,,
邵阳学院,湖南,第101组,518,22146,,,,,,,,,,,,,,,
乐山师范学院,四川,第102组,518,22149,,,,,,,,,,,,,,,
山东管理学院,山东,第101组,518,22290,,,,,,,,,,,,,,,
山东交通学院,山东,第101组,518,22441,,,,,,,,,,,,,,,
新疆警察学院,新疆,第101组,518,22463,,,,,,,,,,,,,,,
武汉商学院,湖北,第102组,517,22605,,,,,,,,,,,,,,,
韶关学院,广东,第101组,517,22637,,,,,,,,,,,,,,,
山西大同大学,山西,第101组,517,22643,,,,,,,,,,,,,,,
内蒙古民族大学,内蒙古,第103组,517,22722,,,,,,,,,,,,,,,
宜春学院,江西,第104组,517,22734,,,,,,,,,,,,,,,
平顶山学院,河南,第101组,517,22738,,,,,,,,,,,,,,,
湖南女子学院,湖南,第101组,517,22833,,,,,,,,,,,,,,,
沧州师范学院,河北,第101组,517,22936,,,,,,,,,,,,,,,
海南热带海洋学院,海南,第104组,517,22991,,,,,,,,,,,,,,,
河北金融学院,河北,第101组,516,23051,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第101组,516,23084,,,,,,,,,,,,,,,
湖北医药学院,湖北,第101组,516,23126,,,,,,,,,,,,,,,
韶关学院,广东,第107组,516,23142,,,,,,,,,,,,,,,
湖北中医药大学,湖北,第102组,516,23152,,,,,,,,,,,,,,,
内蒙古科技大学,内蒙古,第101组,516,23215,,,,,,,,,,,,,,,
陇东学院,甘肃,第101组,516,23282,,,,,,,,,,,,,,,
黑龙江八一农垦大学,黑龙江,第101组,516,23293,,,,,,,,,,,,,,,
宝鸡文理学院,陕西,第101组,516,23304,,,,,,,,,,,,,,,
西北民族大学,甘肃,第103组,516,23360,,,,,,,,,,,,,,,
滇西应用技术大学,云南,第101组,516,23376,,,,,,,,,,,,,,,
玉林师范学院,广西,第102组,516,23412,,,,,,,,,,,,,,,
滇西应用技术大学,云南,第103组,516,23468,,,,,,,,,,,,,,,
南昌师范学院,江西,第101组,515,23520,,,,,,,,,,,,,,,
陕西学前师范学院,陕西,第103组,515,23533,,,,,,,,,,,,,,,
忻州师范学院,山西,第102组,515,23568,,,,,,,,,,,,,,,
嘉应学院,广东,第101组,515,23611,,,,,,,,,,,,,,,
四川旅游学院,四川,第104组,515,23623,,,,,,,,,,,,,,,
南昌工程学院,江西,第102组,515,23646,,,,,,,,,,,,,,,
陕西学前师范学院,陕西,第102组,515,23647,,,,,,,,,,,,,,,
湖南城市学院,湖南,第101组,515,23717,,,,,,,,,,,,,,,
沈阳师范大学,辽宁,第102组,515,23820,,,,,,,,,,,,,,,
洛阳理工学院,河南,第101组,515,23936,,,,,,,,,,,,,,,
渭南师范学院,陕西,第104组,515,23981,,,,,,,,,,,,,,,
河南工程学院,河南,第101组,514,23993,,,,,,,,,,,,,,,
上饶师范学院,江西,第101组,514,24083,,,,,,,,,,,,,,,
曲靖师范学院,云南,第101组,514,24093,,,,,,,,,,,,,,,
北华航天工业学院,河北,第101组,514,24163,,,,,,,,,,,,,,,
商丘师范学院,河南,第101组,514,24237,,,,,,,,,,,,,,,
山西大同大学,山西,第103组,514,24279,,,,,,,,,,,,,,,
琼台师范学院,海南,第101组,514,24317,,,,,,,,,,,,,,,
哈尔滨学院,黑龙江,第103组,514,24324,,,,,,,,,,,,,,,
安顺学院,贵州,第102组,514,24339,,,,,,,,,,,,,,,
西安文理学院,陕西,第101组,514,24361,,,,,,,,,,,,,,,
南阳理工学院,河南,第103组,514,24386,,,,,,,,,,,,,,,
内蒙古师范大学,内蒙古,第101组,514,24409,,,,,,,,,,,,,,,
榆林学院,陕西,第101组,514,24458,,,,,,,,,,,,,,,
忻州师范学院,山西,第103组,514,24469,,,,,,,,,,,,,,,
乐山师范学院,四川,第101组,513,24514,,,,,,,,,,,,,,,
普洱学院,云南,第101组,513,24556,,,,,,,,,,,,,,,
武夷学院,福建,第101组,513,24608,,,,,,,,,,,,,,,
哈尔滨学院,黑龙江,第101组,513,24662,,,,,,,,,,,,,,,
湖南人文科技学院,湖南,第101组,513,24687,,,,,,,,,,,,,,,
广西科技师范学院,广西,第101组,513,24703,,,,,,,,,,,,,,,
南阳理工学院,河南,第101组,513,24750,,,,,,,,,,,,,,,
西安医学院,陕西,第102组,513,24754,,,,,,,,,,,,,,,
淮阴师范学院,江苏,第101组,513,24766,,,,,,,,,,,,,,,
宜春学院,江西,第101组,513,24800,,,,,,,,,,,,,,,
广西财经学院,广西,第102组,513,24867,,,,,,,,,,,,,,,
晋中学院,山西,第101组,512,24958,,,,,,,,,,,,,,,
渭南师范学院,陕西,第108组,512,25080,,,,,,,,,,,,,,,
海南热带海洋学院,海南,第101组,512,25120,,,,,,,,,,,,,,,
民政职业大学,北京,第101组,512,25128,,,,,,,,,,,,,,,
池州学院,安徽,第102组,512,25165,,,,,,,,,,,,,,,
萍乡学院,江西,第103组,512,25296,,,,,,,,,,,,,,,
九江学院,江西,第101组,512,25312,,,,,,,,,,,,,,,
内蒙古科技大学,内蒙古,第102组,512,25318,,,,,,,,,,,,,,,
赣南科技学院,江西,第101组,512,25340,,,,,,,,,,,,,,,
四川文理学院,四川,第101组,512,25359,,,,,,,,,,,,,,,
浙江万里学院,浙江,第101组,512,25395,,,,,,,,,,,,,,,
六盘水师范学院,贵州,第103组,511,25407,,,,,,,,,,,,,,,
浙江药科职业大学,浙江,第101组,511,25465,,,,,,,,,,,,,,,
菏泽学院,山东,第101组,511,25479,,,,,,,,,,,,,,,
哈尔滨学院,黑龙江,第102组,511,25488,,,,,,,,,,,,,,,
平顶山学院,河南,第102组,511,25495,,,,,,,,,,,,,,,
咸阳师范学院,陕西,第104组,511,25527,,,,,,,,,,,,,,,
长治学院,山西,第102组,511,25538,,,,,,,,,,,,,,,
九江学院,江西,第103组,511,25573,,,,,,,,,,,,,,,
忻州师范学院,山西,第101组,511,25637,,,,,,,,,,,,,,,
合肥师范学院,安徽,第101组,511,25667,,,,,,,,,,,,,,,
咸阳师范学院,陕西,第101组,511,25705,,,,,,,,,,,,,,,
成都文理学院,四川,第101组,511,25717,,,,,,,,,,,,,,,
长治学院,山西,第101组,511,25758,,,,,,,,,,,,,,,
山西工程科技职业大学,山西,第101组,511,25769,,,,,,,,,,,,,,,
安顺学院,贵州,第101组,511,25779,,,,,,,,,,,,,,,
河池学院,广西,"第102组(汉语言 文
学 )",511,25805,,,,,,,,,,,,,,,
赣东学院,江西,第101组,511,25827,,,,,,,,,,,,,,,
安康学院,陕西,第102组,511,25835,,,,,,,,,,,,,,,
晋中学院,山西,第102组,511,25843,,,,,,,,,,,,,,,
赣南师范大学,江西,第108组,510,25976,,,,,,,,,,,,,,,
淮南师范学院,安徽,第101组,510,26001,,,,,,,,,,,,,,,
湖北汽车工业学院,湖北,第101组,510,26024,,,,,,,,,,,,,,,
武汉体育学院,湖北,第101组,510,26063,,,,,,,,,,,,,,,
河北金融学院,河北,第102组,510,26125,,,,,,,,,,,,,,,
川北医学院,四川,第101组,510,26129,,,,,,,,,,,,,,,
景德镇学院,江西,第103组,510,26168,,,,,,,,,,,,,,,
攀枝花学院,四川,第101组,510,26183,,,,,,,,,,,,,,,
天水师范学院,甘肃,第101组,510,26214,,,,,,,,,,,,,,,
池州学院,安徽,第101组,510,26246,,,,,,,,,,,,,,,
内蒙古科技大学包头师范学院,内蒙古,第102组,510,26247,,,,,,,,,,,,,,,
南阳理工学院,河南,第102组,510,26271,,,,,,,,,,,,,,,
内蒙古科技大学包头师范学院,内蒙古,第103组,510,26309,,,,,,,,,,,,,,,
内蒙古科技大学包头师范学院,内蒙古,第101组,510,26343,,,,,,,,,,,,,,,
天水师范学院,甘肃,第103组,510,26424,,,,,,,,,,,,,,,
陕西学前师范学院,陕西,第101组,509,26619,,,,,,,,,,,,,,,
吉林师范大学,吉林,第102组,509,26660,,,,,,,,,,,,,,,
运城学院,山西,第102组,509,26666,,,,,,,,,,,,,,,
新余学院,江西,第101组,509,26713,,,,,,,,,,,,,,,
梧州学院,广西,第101组,509,26718,,,,,,,,,,,,,,,
普洱学院,云南,第102组,509,26773,,,,,,,,,,,,,,,
商洛学院,陕西,第102组,509,26782,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第101组,509,26825,,,,,,,,,,,,,,,
许昌学院,河南,第102组,509,26831,,,,,,,,,,,,,,,
南京理工大学紫金学院,江苏,第101组,509,26920,,,,,,,,,,,,,,,
上海杉达学院,上海,第102组,508,26948,,,,,,,,,,,,,,,
天水师范学院,甘肃,第102组,508,27004,,,,,,,,,,,,,,,
渭南师范学院,陕西,第102组,508,27012,,,,,,,,,,,,,,,
百色学院,广西,第103组,508,27027,,,,,,,,,,,,,,,
红河学院,云南,第102组,508,27041,,,,,,,,,,,,,,,
桂林医学院,广西,第101组,508,27084,,,,,,,,,,,,,,,
湖南科技学院,湖南,第101组,508,27107,,,,,,,,,,,,,,,
哈尔滨金融学院,黑龙江,第101组,508,27146,,,,,,,,,,,,,,,
新乡学院,河南,第102组,508,27175,,,,,,,,,,,,,,,
商洛学院,陕西,第101组,508,27187,,,,,,,,,,,,,,,
通化师范学院,吉林,第103组,508,27188,,,,,,,,,,,,,,,
齐齐哈尔大学,黑龙江,第101组,508,27200,,,,,,,,,,,,,,,
贵州商学院,贵州,第101组,508,27237,,,,,,,,,,,,,,,
六盘水师范学院,贵州,第101组,508,27317,,,,,,,,,,,,,,,
百色学院,广西,第101组,508,27343,,,,,,,,,,,,,,,
南昌医学院,江西,"第101组(健康管理
类 )",508,27349,,,,,,,,,,,,,,,
昭通学院,云南,第102组,508,27403,,,,,,,,,,,,,,,
重庆财经学院,重庆,第101组,507,27623,,,,,,,,,,,,,,,
桂林航天工业学院,广西,第101组,507,27627,,,,,,,,,,,,,,,
周口师范学院,河南,第101组,507,27632,,,,,,,,,,,,,,,
新乡学院,河南,第101组,507,27672,,,,,,,,,,,,,,,
集美大学诚毅学院,福建,第101组,507,27674,,,,,,,,,,,,,,,
景德镇学院,江西,第101组,507,27677,,,,,,,,,,,,,,,
唐山师范学院,河北,第101组,507,27692,,,,,,,,,,,,,,,
赣南医科大学,江西,第103组,507,27835,,,,,,,,,,,,,,,
陇东学院,甘肃,第102组,507,27839,,,,,,,,,,,,,,,
安康学院,陕西,第101组,507,27863,,,,,,,,,,,,,,,
黄淮学院,河南,第101组,507,27865,,,,,,,,,,,,,,,
大庆师范学院,黑龙江,第101组,507,27879,,,,,,,,,,,,,,,
萍乡学院,江西,第101组,507,27886,,,,,,,,,,,,,,,
郑州工程技术学院,河南,第101组,507,27903,,,,,,,,,,,,,,,
兰州城市学院,甘肃,第101组,507,27913,,,,,,,,,,,,,,,
百色学院,广西,第102组,507,27917,,,,,,,,,,,,,,,
红河学院,云南,第101组,507,27922,,,,,,,,,,,,,,,
黑龙江工程学院,黑龙江,第101组,507,27926,,,,,,,,,,,,,,,
安阳工学院,河南,第101组,506,27966,,,,,,,,,,,,,,,
琼台师范学院,海南,第102组,506,27980,,,,,,,,,,,,,,,
吕梁学院,山西,第103组,506,28011,,,,,,,,,,,,,,,
邯郸学院,河北,第102组,506,28074,,,,,,,,,,,,,,,
运城学院,山西,第101组,506,28090,,,,,,,,,,,,,,,
西安医学院,陕西,第101组,506,28108,,,,,,,,,,,,,,,
太原工业学院,山西,第101组,506,28121,,,,,,,,,,,,,,,
广州商学院,广东,第101组,506,28139,,,,,,,,,,,,,,,
贺州学院,广西,第101组,506,28162,,,,,,,,,,,,,,,
河南牧业经济学院,河南,第101组,506,28164,,,,,,,,,,,,,,,
河池学院,广西,第101组,506,28180,,,,,,,,,,,,,,,
兰州石化职业技术大学,甘肃,第101组,506,28209,,,,,,,,,,,,,,,
白城师范学院,吉林,第102组,506,28221,,,,,,,,,,,,,,,
辽东学院,辽宁,第101组,506,28240,,,,,,,,,,,,,,,
香港珠海学院,香港,第101组,506,28282,,,,,,,,,,,,,,,
塔里木大学,新疆,第101组,506,28283,,,,,,,,,,,,,,,
陇东学院,甘肃,第103组,506,28325,,,,,,,,,,,,,,,
牡丹江师范学院,黑龙江,第101组,506,28330,,,,,,,,,,,,,,,
重庆第二师范学院,重庆,第103组,506,28331,,,,,,,,,,,,,,,
河北环境工程学院,河北,第101组,506,28350,,,,,,,,,,,,,,,
楚雄师范学院,云南,第101组,506,28397,,,,,,,,,,,,,,,
广西民族师范学院,广西,第101组,506,28433,,,,,,,,,,,,,,,
楚雄师范学院,云南,第102组,506,28437,,,,,,,,,,,,,,,
通化师范学院,吉林,第102组,506,28462,,,,,,,,,,,,,,,
兰州城市学院,甘肃,第102组,506,28479,,,,,,,,,,,,,,,
景德镇学院,江西,第102组,506,28481,,,,,,,,,,,,,,,
厦门大学嘉庚学院,福建,第102组,506,28482,,,,,,,,,,,,,,,
兰州文理学院,甘肃,第101组,506,28485,,,,,,,,,,,,,,,
鞍山师范学院,辽宁,第101组,506,28494,,,,,,,,,,,,,,,
商洛学院,陕西,第103组,506,28506,,,,,,,,,,,,,,,
喀什大学,新疆,第103组,505,28555,,,,,,,,,,,,,,,
长沙理工大学城南学院,湖南,第101组,505,28563,,,,,,,,,,,,,,,
兴义民族师范学院,贵州,第101组,505,28565,,,,,,,,,,,,,,,
西昌学院,四川,第101组,505,28610,,,,,,,,,,,,,,,
白城师范学院,吉林,第101组,505,28620,,,,,,,,,,,,,,,
重庆人文科技学院,重庆,第101组,505,28624,,,,,,,,,,,,,,,
喀什大学,新疆,第101组,505,28671,,,,,,,,,,,,,,,
内蒙古民族大学,内蒙古,第101组,505,28709,,,,,,,,,,,,,,,
河西学院,甘肃,第101组,505,28711,,,,,,,,,,,,,,,
新疆政法学院,新疆,第101组,505,28718,,,,,,,,,,,,,,,
安阳工学院,河南,第102组,505,28720,,,,,,,,,,,,,,,
湖南科技大学潇湘学院,湖南,第101组,505,28734,,,,,,,,,,,,,,,
山西大同大学,山西,第102组,505,28751,,,,,,,,,,,,,,,
吉林工商学院,吉林,第101组,505,28753,,,,,,,,,,,,,,,
昌吉学院,新疆,第101组,505,28756,,,,,,,,,,,,,,,
通化师范学院,吉林,第101组,505,28766,,,,,,,,,,,,,,,
吉林医药学院,吉林,第101组,505,28774,,,,,,,,,,,,,,,
新余学院,江西,第102组,505,28802,,,,,,,,,,,,,,,
通化师范学院,吉林,第104组,505,28810,,,,,,,,,,,,,,,
上饶师范学院,江西,第102组,505,28816,,,,,,,,,,,,,,,
莆田学院,福建,第101组,505,28875,,,,,,,,,,,,,,,
广西农业职业技术大学,广西,第101组,505,28915,,,,,,,,,,,,,,,
喀什大学,新疆,第102组,505,28921,,,,,,,,,,,,,,,
文山学院,云南,第101组,505,28950,,,,,,,,,,,,,,,
塔里木大学,新疆,第102组,505,28952,,,,,,,,,,,,,,,
吉林工程技术师范学院,吉林,第101组,505,28980,,,,,,,,,,,,,,,
山西传媒学院,山西,第101组,505,28983,,,,,,,,,,,,,,,
铜陵学院,安徽,第101组,505,28989,,,,,,,,,,,,,,,
北京中医药大学东方学院,河北,第102组,505,28990,,,,,,,,,,,,,,,
白城师范学院,吉林,第103组,504,29054,,,,,,,,,,,,,,,
河北科技工程职业技术大学,河北,第101组,504,29080,,,,,,,,,,,,,,,
西安航空学院,陕西,第101组,504,29135,,,,,,,,,,,,,,,
兰州城市学院,甘肃,第103组,504,29140,,,,,,,,,,,,,,,
喀什大学,新疆,第104组,504,29164,,,,,,,,,,,,,,,
伊犁师范大学,新疆,第101组,504,29165,,,,,,,,,,,,,,,
安徽艺术学院,安徽,第101组,504,29168,,,,,,,,,,,,,,,
绥化学院,黑龙江,第102组,504,29186,,,,,,,,,,,,,,,
绥化学院,黑龙江,第101组,504,29198,,,,,,,,,,,,,,,
衡水学院,河北,第101组,504,29218,,,,,,,,,,,,,,,
伊犁师范大学,新疆,第102组,504,29231,,,,,,,,,,,,,,,
新疆科技学院,新疆,第103组,504,29246,,,,,,,,,,,,,,,
黑河学院,黑龙江,第101组,504,29265,,,,,,,,,,,,,,,
吉林医药学院,吉林,第102组,504,29267,,,,,,,,,,,,,,,
集宁师范学院,内蒙古,第102组,504,29318,,,,,,,,,,,,,,,
昭通学院,云南,第101组,504,29350,,,,,,,,,,,,,,,
重庆人文科技学院,重庆,第103组,504,29378,,,,,,,,,,,,,,,
新疆师范大学,新疆,第101组,504,29395,,,,,,,,,,,,,,,
黑龙江工业学院,黑龙江,第101组,504,29398,,,,,,,,,,,,,,,
东南大学成贤学院,江苏,第101组,504,29402,,,,,,,,,,,,,,,
江西中医药大学,江西,第102组,504,29437,,,,,,,,,,,,,,,
武汉学院,湖北,第101组,504,29490,,,,,,,,,,,,,,,
湖南文理学院芙蓉学院,湖南,第101组,504,29497,,,,,,,,,,,,,,,
鞍山师范学院,辽宁,第102组,503,29561,,,,,,,,,,,,,,,
赣南医科大学,江西,第102组,503,29573,,,,,,,,,,,,,,,
新疆农业大学,新疆,第101组,503,29574,,,,,,,,,,,,,,,
吉林农业科技学院,吉林,第101组,503,29580,,,,,,,,,,,,,,,
辽东学院,辽宁,第102组,503,29587,,,,,,,,,,,,,,,
厦门大学嘉庚学院,福建,第101组,503,29643,,,,,,,,,,,,,,,
黑龙江中医药大学,黑龙江,第101组,503,29668,,,,,,,,,,,,,,,
南昌医学院,江西,第102组(护理类),503,29683,,,,,,,,,,,,,,,
吉林师范大学,吉林,第104组,503,29712,,,,,,,,,,,,,,,
赤峰学院,内蒙古,第101组,503,29730,,,,,,,,,,,,,,,
宜春学院,江西,第102组,503,29749,,,,,,,,,,,,,,,
昌吉学院,新疆,第102组,503,29763,,,,,,,,,,,,,,,
吉林师范大学,吉林,第103组,503,29765,,,,,,,,,,,,,,,
呼伦贝尔学院,内蒙古,第101组,503,29791,,,,,,,,,,,,,,,
衡阳师范学院南岳学院,湖南,第101组,503,29804,,,,,,,,,,,,,,,
南京医科大学康达学院,江苏,第101组,503,29808,,,,,,,,,,,,,,,
大庆师范学院,黑龙江,第102组,503,29869,,,,,,,,,,,,,,,
新疆政法学院,新疆,第103组,503,29872,,,,,,,,,,,,,,,
河套学院,内蒙古,第101组,503,29879,,,,,,,,,,,,,,,
邯郸学院,河北,第101组,503,29960,,,,,,,,,,,,,,,
西藏农牧学院,西藏,第101组,503,30015,,,,,,,,,,,,,,,
南京审计大学金审学院,江苏,第101组,502,30062,,,,,,,,,,,,,,,
重庆人文科技学院,重庆,第102组,502,30078,,,,,,,,,,,,,,,
滇西应用技术大学,云南,第102组,502,30091,,,,,,,,,,,,,,,
凯里学院,贵州,第101组,502,30100,,,,,,,,,,,,,,,
黄山学院,安徽,第101组,502,30146,,,,,,,,,,,,,,,
集宁师范学院,内蒙古,第101组,502,30150,,,,,,,,,,,,,,,
齐齐哈尔医学院,黑龙江,第101组,502,30190,,,,,,,,,,,,,,,
九江学院,江西,第102组,502,30199,,,,,,,,,,,,,,,
南京师范大学中北学院,江苏,第101组,502,30233,,,,,,,,,,,,,,,
信阳学院,河南,第101组,502,30248,,,,,,,,,,,,,,,
呼伦贝尔学院,内蒙古,第102组,502,30317,,,,,,,,,,,,,,,
长江大学文理学院,湖北,第103组,502,30373,,,,,,,,,,,,,,,
石家庄铁道大学四方学院,河北,第101组,502,30407,,,,,,,,,,,,,,,
渭南师范学院,陕西,第105组,502,30466,,,,,,,,,,,,,,,
齐鲁医药学院,山东,第101组,502,30491,,,,,,,,,,,,,,,
新疆科技学院,新疆,第101组,502,30542,,,,,,,,,,,,,,,
郑州财经学院,河南,第101组,502,30546,,,,,,,,,,,,,,,
南华大学船山学院,湖南,第101组,501,30603,,,,,,,,,,,,,,,
武汉文理学院,湖北,第101组,501,30615,,,,,,,,,,,,,,,
昆明医科大学海源学院,云南,第101组,501,30707,,,,,,,,,,,,,,,
珠海科技学院,广东,第101组,501,30717,,,,,,,,,,,,,,,
长春大学,吉林,第103组,501,30734,,,,,,,,,,,,,,,
河北经贸大学经济管理学院,河北,第101组,501,30739,,,,,,,,,,,,,,,
湖北大学知行学院,湖北,第101组,501,30816,,,,,,,,,,,,,,,
湖北科技学院,湖北,第102组,501,30835,,,,,,,,,,,,,,,
吕梁学院,山西,第102组,501,30851,,,,,,,,,,,,,,,
江苏师范大学科文学院,江苏,第102组,501,30983,,,,,,,,,,,,,,,
右江民族医学院,广西,第101组,501,31074,,,,,,,,,,,,,,,
桂林旅游学院,广西,第101组,501,31127,,,,,,,,,,,,,,,
重庆工程学院,重庆,第101组,500,31181,,,,,,,,,,,,,,,
广西艺术学院,广西,第101组,500,31195,,,,,,,,,,,,,,,
周口师范学院,河南,第102组,500,31223,,,,,,,,,,,,,,,
湖北工程学院新技术学院,湖北,第101组,500,31331,,,,,,,,,,,,,,,
江西飞行学院,江西,第101组,500,31357,,,,,,,,,,,,,,,
西南财经大学天府学院,四川,第101组,500,31382,,,,,,,,,,,,,,,
广西职业师范学院,广西,第101组,500,31437,,,,,,,,,,,,,,,
浙江工商大学杭州商学院,浙江,第102组,500,31465,,,,,,,,,,,,,,,
沈阳医学院,辽宁,第101组,500,31471,,,,,,,,,,,,,,,
南京师范大学泰州学院,江苏,第101组,500,31549,,,,,,,,,,,,,,,
鄂尔多斯应用技术学院,内蒙古,第101组,500,31680,,,,,,,,,,,,,,,
南京医科大学康达学院,江苏,第102组,499,31774,,,,,,,,,,,,,,,
湖南农业大学东方科技学院,湖南,第101组,499,31817,,,,,,,,,,,,,,,
郑州工商学院,河南,第101组,499,31826,,,,,,,,,,,,,,,
云南艺术学院,云南,第101组,499,31941,,,,,,,,,,,,,,,
新疆农业大学,新疆,第102组,499,31954,,,,,,,,,,,,,,,
中南林业科技大学涉外学院,湖南,第101组,499,31967,,,,,,,,,,,,,,,
扬州大学广陵学院,江苏,第101组,499,31969,,,,,,,,,,,,,,,
新疆和田学院,新疆,第101组,499,31996,,,,,,,,,,,,,,,
浙江工业大学之江学院,浙江,第101组,499,32079,,,,,,,,,,,,,,,
太原学院,山西,第101组,499,32109,,,,,,,,,,,,,,,
中南林业科技大学涉外学院,湖南,第104组,499,32186,,,,,,,,,,,,,,,
滇池学院(原云南大学滇池学院),云南,第101组,498,32304,,,,,,,,,,,,,,,
新疆科技学院,新疆,第102组,498,32306,,,,,,,,,,,,,,,
赣南师范大学科技学院,江西,第101组,498,32387,,,,,,,,,,,,,,,
湖北第二师范学院,湖北,第102组,498,32399,,,,,,,,,,,,,,,
武汉工程大学邮电与信息工程学院,湖北,第101组,498,32435,,,,,,,,,,,,,,,
江苏师范大学科文学院,江苏,第101组,498,32444,,,,,,,,,,,,,,,
南昌大学(抚州医学院 ),江西,第101组,498,32571,,,,,,,,,,,,,,,
广州南方学院,广东,第101组,498,32617,,,,,,,,,,,,,,,
渭南师范学院,陕西,第106组,498,32631,,,,,,,,,,,,,,,
重庆文理学院,重庆,第101组,497,32865,,,,,,,,,,,,,,,
江苏师范大学科文学院,江苏,第104组,497,32869,,,,,,,,,,,,,,,
福州大学至诚学院,福建,第101组,497,32874,,,,,,,,,,,,,,,
四川工商学院,四川,第101组,497,32892,,,,,,,,,,,,,,,
新疆和田学院,新疆,第102组,497,32898,,,,,,,,,,,,,,,
南京航空航天大学金城学院,江苏,第102组,497,32899,,,,,,,,,,,,,,,
湖南理工学院南湖学院,湖南,第101组,497,32904,,,,,,,,,,,,,,,
西南财经大学天府学院,四川,"第102组(金融专业
组 )",497,32939,,,,,,,,,,,,,,,
江西师范大学科学技术学院,江西,第101组,497,32948,,,,,,,,,,,,,,,
福建师范大学协和学院,福建,第101组(综合类),497,33039,,,,,,,,,,,,,,,
上海财经大学浙江学院,浙江,第101组,497,33095,,,,,,,,,,,,,,,
阜阳理工学院,安徽,第101组,497,33102,,,,,,,,,,,,,,,
南昌大学科学技术学院,江西,第101组,497,33138,,,,,,,,,,,,,,,
江苏科技大学苏州理工学院,江苏,第101组,496,33305,,,,,,,,,,,,,,,
重庆对外经贸学院,重庆,第101组,496,33332,,,,,,,,,,,,,,,
滇池学院(原云南大学滇池学院),云南,第102组,496,33359,,,,,,,,,,,,,,,
三峡大学科技学院,湖北,第101组,496,33368,,,,,,,,,,,,,,,
武汉文理学院,湖北,第102组,496,33370,,,,,,,,,,,,,,,
山西应用科技学院,山西,第102组,496,33390,,,,,,,,,,,,,,,
中原科技学院,河南,第101组,496,33392,,,,,,,,,,,,,,,
湖南工业大学科技学院,湖南,第101组,496,33435,,,,,,,,,,,,,,,
江西财经大学现代经济管理学院,江西,第101组,496,33443,,,,,,,,,,,,,,,
重庆工程学院,重庆,第102组,496,33497,,,,,,,,,,,,,,,
湖南工程学院应用技术学院,湖南,第101组,496,33719,,,,,,,,,,,,,,,
海南热带海洋学院,海南,第103组,496,33730,,,,,,,,,,,,,,,
湖北师范大学文理学院,湖北,第101组,496,33749,,,,,,,,,,,,,,,
成都理工大学工程技术学院,四川,第101组,496,33797,,,,,,,,,,,,,,,
浙江师范大学行知学院,浙江,第101组,496,33801,,,,,,,,,,,,,,,
江西师范大学科学技术学院,江西,第102组,495,33849,,,,,,,,,,,,,,,
成都锦城学院,四川,第101组,495,33935,,,,,,,,,,,,,,,
福建师范大学协和学院,福建,第103组(外语类),495,33961,,,,,,,,,,,,,,,
伊犁师范大学,新疆,第103组,495,33999,,,,,,,,,,,,,,,
江苏大学京江学院,江苏,第101组,495,34071,,,,,,,,,,,,,,,
许昌学院,河南,第101组,495,34079,,,,,,,,,,,,,,,
广西艺术学院,广西,第102组,495,34087,,,,,,,,,,,,,,,
南京财经大学红山学院,江苏,第101组,495,34096,,,,,,,,,,,,,,,
天津仁爱学院,天津,第102组,495,34128,,,,,,,,,,,,,,,
渭南师范学院,陕西,第107组,495,34149,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第102组,495,34225,,,,,,,,,,,,,,,
太原学院,山西,第102组,495,34268,,,,,,,,,,,,,,,
武昌首义学院,湖北,第101组,495,34293,,,,,,,,,,,,,,,
南昌大学共青学院,江西,第102组,495,34368,,,,,,,,,,,,,,,
郑州经贸学院,河南,第101组,494,34504,,,,,,,,,,,,,,,
南京工业大学浦江学院,江苏,第101组,494,34550,,,,,,,,,,,,,,,
北京科技大学天津学院,天津,第101组,494,34587,,,,,,,,,,,,,,,
武汉生物工程学院,湖北,第101组,494,34678,,,,,,,,,,,,,,,
四川大学锦江学院,四川,第101组,494,34723,,,,,,,,,,,,,,,
西南交通大学希望学院,四川,第101组,494,34733,,,,,,,,,,,,,,,
